campaign_id,date,channel,customer_segment,product,age,gender,impressions,clicks,converted,total_cost,revenue,month,month_name,ctr,conversion_rate,roi,cost_per_click
CAMP02867,2024-07-28 06:14:11.210242048,Paid Social,Mid Value,Insurance,44,Male,3000,170,0,13.16,0.0,7,Jul,5.67,0.0,-100.0,0.08
CAMP02868,2024-07-28 07:59:19.671934388,Display,Mid Value,Credit Card,57,Male,2000,100,0,2.69,0.0,7,Jul,5.0,0.0,-100.0,0.03
CAMP02869,2024-07-28 09:44:28.133626724,Email,Mid Value,Insurance,38,Female,2000,527,0,0.88,0.0,7,Jul,26.35,0.0,-100.0,0.0
CAMP02870,2024-07-28 11:29:36.595319064,Paid Social,High Value,Savings Account,30,Female,5000,345,0,21.56,0.0,7,Jul,6.9,0.0,-100.0,0.06
CAMP02871,2024-07-28 13:14:45.057011404,Display,New Customer,Credit Card,33,Male,4000,165,0,4.2,0.0,7,Jul,4.12,0.0,-100.0,0.03
CAMP02872,2024-07-28 14:59:53.518703740,SMS,High Value,Credit Card,43,Female,4000,769,0,3.5,0.0,7,Jul,19.23,0.0,-100.0,0.0
CAMP02873,2024-07-28 16:45:01.980396080,Display,Churned,Savings Account,33,Male,1000,31,0,1.35,0.0,7,Jul,3.1,0.0,-100.0,0.04
CAMP02874,2024-07-28 18:30:10.442088416,Paid Social,New Customer,Personal Loan,27,Female,3000,204,0,13.09,0.0,7,Jul,6.8,0.0,-100.0,0.06
CAMP02875,2024-07-28 20:15:18.903780756,Display,Low Value,Credit Card,30,Female,5000,142,0,6.34,0.0,7,Jul,2.84,0.0,-100.0,0.04
CAMP02876,2024-07-28 22:00:27.365473096,Paid Social,Low Value,Savings Account,58,Male,3000,292,0,10.92,0.0,7,Jul,9.73,0.0,-100.0,0.04
CAMP02877,2024-07-28 23:45:35.827165432,Paid Social,Low Value,Investment Fund,24,Male,1000,57,0,3.66,0.0,7,Jul,5.7,0.0,-100.0,0.06
CAMP02878,2024-07-29 01:30:44.288857772,Email,Mid Value,Insurance,55,Female,1000,196,0,0.45,0.0,7,Jul,19.6,0.0,-100.0,0.0
CAMP02879,2024-07-29 03:15:52.750550112,Paid Search,Low Value,Credit Card,29,Male,5000,560,0,17.71,0.0,7,Jul,11.2,0.0,-100.0,0.03
CAMP02880,2024-07-29 05:01:01.212242448,Email,High Value,Investment Fund,31,Male,1000,257,0,0.54,0.0,7,Jul,25.7,0.0,-100.0,0.0
CAMP02881,2024-07-29 06:46:09.673934788,Paid Social,High Value,Credit Card,62,Male,5000,501,0,20.59,0.0,7,Jul,10.02,0.0,-100.0,0.04
CAMP02882,2024-07-29 08:31:18.135627124,Display,Low Value,Personal Loan,63,Female,1000,41,0,1.05,0.0,7,Jul,4.1,0.0,-100.0,0.03
CAMP02883,2024-07-29 10:16:26.597319464,Email,Low Value,Savings Account,64,Male,4000,689,0,2.21,0.0,7,Jul,17.22,0.0,-100.0,0.0
CAMP02884,2024-07-29 12:01:35.059011804,Email,New Customer,Credit Card,30,Male,5000,1138,0,2.87,0.0,7,Jul,22.76,0.0,-100.0,0.0
CAMP02885,2024-07-29 13:46:43.520704140,Email,High Value,Savings Account,35,Female,4000,1022,0,1.97,0.0,7,Jul,25.55,0.0,-100.0,0.0
CAMP02886,2024-07-29 15:31:51.982396480,SMS,New Customer,Credit Card,58,Female,4000,814,0,3.21,0.0,7,Jul,20.35,0.0,-100.0,0.0
CAMP02887,2024-07-29 17:17:00.444088816,Paid Social,Mid Value,Personal Loan,48,Female,5000,458,0,18.34,0.0,7,Jul,9.16,0.0,-100.0,0.04
CAMP02888,2024-07-29 19:02:08.905781156,Paid Social,Mid Value,Personal Loan,62,Female,3000,208,0,12.16,0.0,7,Jul,6.93,0.0,-100.0,0.06
CAMP02889,2024-07-29 20:47:17.367473496,Display,Mid Value,Investment Fund,53,Male,2000,59,0,2.31,0.0,7,Jul,2.95,0.0,-100.0,0.04
CAMP02890,2024-07-29 22:32:25.829165832,Display,Low Value,Personal Loan,25,Male,1000,31,0,1.37,0.0,7,Jul,3.1,0.0,-100.0,0.04
CAMP02891,2024-07-30 00:17:34.290858172,Paid Social,Mid Value,Savings Account,23,Female,1000,101,0,4.4,0.0,7,Jul,10.1,0.0,-100.0,0.04
CAMP02892,2024-07-30 02:02:42.752550512,Paid Search,Low Value,Personal Loan,54,Female,3000,480,0,12.37,0.0,7,Jul,16.0,0.0,-100.0,0.03
CAMP02893,2024-07-30 03:47:51.214242848,Display,New Customer,Credit Card,42,Male,2000,90,0,2.13,0.0,7,Jul,4.5,0.0,-100.0,0.02
CAMP02894,2024-07-30 05:32:59.675935188,Paid Search,Low Value,Personal Loan,22,Male,3000,557,0,11.12,0.0,7,Jul,18.57,0.0,-100.0,0.02
CAMP02895,2024-07-30 07:18:08.137627524,Email,Low Value,Savings Account,32,Female,2000,533,0,0.91,0.0,7,Jul,26.65,0.0,-100.0,0.0
CAMP02896,2024-07-30 09:03:16.599319864,Display,New Customer,Credit Card,22,Male,5000,166,0,6.65,0.0,7,Jul,3.32,0.0,-100.0,0.04
CAMP02897,2024-07-30 10:48:25.061012204,Paid Social,New Customer,Investment Fund,32,Male,5000,293,0,18.81,0.0,7,Jul,5.86,0.0,-100.0,0.06
CAMP02898,2024-07-30 12:33:33.522704540,Email,Low Value,Investment Fund,28,Female,4000,1104,0,1.96,0.0,7,Jul,27.6,0.0,-100.0,0.0
CAMP02899,2024-07-30 14:18:41.984396880,Paid Social,Mid Value,Investment Fund,23,Female,4000,412,0,14.55,0.0,7,Jul,10.3,0.0,-100.0,0.04
CAMP02900,2024-07-30 16:03:50.446089220,Email,New Customer,Credit Card,36,Female,5000,1144,0,2.6,0.0,7,Jul,22.88,0.0,-100.0,0.0
CAMP02901,2024-07-30 17:48:58.907781556,Email,Low Value,Investment Fund,29,Female,4000,1085,0,1.99,0.0,7,Jul,27.12,0.0,-100.0,0.0
CAMP02902,2024-07-30 19:34:07.369473896,Display,Mid Value,Personal Loan,47,Male,5000,167,0,6.0,0.0,7,Jul,3.34,0.0,-100.0,0.04
CAMP02903,2024-07-30 21:19:15.831166232,Email,Mid Value,Credit Card,61,Female,3000,505,0,1.32,0.0,7,Jul,16.83,0.0,-100.0,0.0
CAMP02904,2024-07-30 23:04:24.292858572,Paid Social,New Customer,Credit Card,63,Male,1000,79,0,4.22,0.0,7,Jul,7.9,0.0,-100.0,0.05
CAMP02905,2024-07-31 00:49:32.754550912,Paid Social,High Value,Credit Card,56,Male,5000,474,0,21.4,0.0,7,Jul,9.48,0.0,-100.0,0.05
CAMP02906,2024-07-31 02:34:41.216243248,Email,Churned,Insurance,62,Male,5000,1202,0,2.85,0.0,7,Jul,24.04,0.0,-100.0,0.0
CAMP02907,2024-07-31 04:19:49.677935588,SMS,High Value,Savings Account,62,Female,5000,974,0,3.44,0.0,7,Jul,19.48,0.0,-100.0,0.0
CAMP02908,2024-07-31 06:04:58.139627924,Email,New Customer,Insurance,42,Male,4000,625,0,2.25,0.0,7,Jul,15.62,0.0,-100.0,0.0
CAMP02909,2024-07-31 07:50:06.601320264,Paid Social,Mid Value,Insurance,59,Female,4000,284,0,16.7,0.0,7,Jul,7.1,0.0,-100.0,0.06
CAMP02910,2024-07-31 09:35:15.063012604,Paid Social,Low Value,Insurance,29,Female,4000,404,0,15.34,0.0,7,Jul,10.1,0.0,-100.0,0.04
CAMP02911,2024-07-31 11:20:23.524704940,Email,New Customer,Savings Account,64,Female,4000,686,0,2.1,0.0,7,Jul,17.15,0.0,-100.0,0.0
CAMP02912,2024-07-31 13:05:31.986397280,Email,Low Value,Insurance,53,Male,3000,749,0,1.51,0.0,7,Jul,24.97,0.0,-100.0,0.0
CAMP02913,2024-07-31 14:50:40.448089620,Paid Search,Low Value,Investment Fund,29,Female,5000,866,0,17.44,0.0,7,Jul,17.32,0.0,-100.0,0.02
CAMP02914,2024-07-31 16:35:48.909781956,SMS,High Value,Credit Card,31,Female,3000,615,0,2.49,0.0,7,Jul,20.5,0.0,-100.0,0.0
CAMP02915,2024-07-31 18:20:57.371474296,Email,High Value,Credit Card,44,Male,4000,1138,0,1.98,0.0,7,Jul,28.45,0.0,-100.0,0.0
CAMP02916,2024-07-31 20:06:05.833166632,Paid Search,Mid Value,Personal Loan,25,Female,3000,425,0,12.05,0.0,7,Jul,14.17,0.0,-100.0,0.03
CAMP02917,2024-07-31 21:51:14.294858972,Paid Search,Low Value,Investment Fund,59,Male,5000,831,0,20.08,0.0,7,Jul,16.62,0.0,-100.0,0.02
CAMP02918,2024-07-31 23:36:22.756551312,Display,High Value,Savings Account,51,Male,5000,163,0,5.95,0.0,7,Jul,3.26,0.0,-100.0,0.04
CAMP02919,2024-08-01 01:21:31.218243648,Paid Social,High Value,Credit Card,62,Female,4000,300,0,16.25,0.0,8,Aug,7.5,0.0,-100.0,0.05
CAMP02920,2024-08-01 03:06:39.679935988,Paid Social,Low Value,Insurance,44,Female,5000,397,0,18.25,0.0,8,Aug,7.94,0.0,-100.0,0.05
CAMP02921,2024-08-01 04:51:48.141628324,Paid Social,Low Value,Personal Loan,26,Female,3000,198,0,12.58,0.0,8,Aug,6.6,0.0,-100.0,0.06
CAMP02922,2024-08-01 06:36:56.603320664,Paid Search,New Customer,Personal Loan,42,Female,2000,373,0,7.01,0.0,8,Aug,18.65,0.0,-100.0,0.02
CAMP02923,2024-08-01 08:22:05.065013004,Display,Mid Value,Credit Card,27,Male,5000,225,0,5.2,0.0,8,Aug,4.5,0.0,-100.0,0.02
CAMP02924,2024-08-01 10:07:13.526705340,Email,High Value,Investment Fund,38,Female,3000,574,0,1.42,0.0,8,Aug,19.13,0.0,-100.0,0.0
CAMP02925,2024-08-01 11:52:21.988397680,Paid Social,Churned,Personal Loan,46,Female,3000,187,0,11.04,0.0,8,Aug,6.23,0.0,-100.0,0.06
CAMP02926,2024-08-01 13:37:30.450090020,SMS,Mid Value,Credit Card,45,Male,3000,471,0,2.46,0.0,8,Aug,15.7,0.0,-100.0,0.01
CAMP02927,2024-08-01 15:22:38.911782356,Display,New Customer,Investment Fund,43,Female,5000,214,0,6.01,0.0,8,Aug,4.28,0.0,-100.0,0.03
CAMP02928,2024-08-01 17:07:47.373474696,SMS,New Customer,Credit Card,34,Female,2000,430,0,1.74,0.0,8,Aug,21.5,0.0,-100.0,0.0
CAMP02929,2024-08-01 18:52:55.835167032,Display,New Customer,Credit Card,38,Female,4000,160,0,4.47,0.0,8,Aug,4.0,0.0,-100.0,0.03
CAMP02930,2024-08-01 20:38:04.296859372,Paid Social,Mid Value,Investment Fund,35,Female,4000,243,0,16.15,0.0,8,Aug,6.08,0.0,-100.0,0.07
CAMP02931,2024-08-01 22:23:12.758551712,Paid Search,New Customer,Investment Fund,55,Female,5000,637,0,20.08,0.0,8,Aug,12.74,0.0,-100.0,0.03
CAMP02932,2024-08-02 00:08:21.220244048,Paid Search,New Customer,Investment Fund,47,Male,5000,680,0,21.81,0.0,8,Aug,13.6,0.0,-100.0,0.03
CAMP02933,2024-08-02 01:53:29.681936388,Email,Low Value,Credit Card,40,Female,1000,237,0,0.56,0.0,8,Aug,23.7,0.0,-100.0,0.0
CAMP02934,2024-08-02 03:38:38.143628724,Paid Social,Mid Value,Personal Loan,47,Male,2000,135,0,8.45,0.0,8,Aug,6.75,0.0,-100.0,0.06
CAMP02935,2024-08-02 05:23:46.605321064,Paid Search,Mid Value,Savings Account,24,Male,3000,378,0,12.01,0.0,8,Aug,12.6,0.0,-100.0,0.03
CAMP02936,2024-08-02 07:08:55.067013404,Email,High Value,Savings Account,23,Male,3000,575,0,1.51,0.0,8,Aug,19.17,0.0,-100.0,0.0
CAMP02937,2024-08-02 08:54:03.528705740,Display,Low Value,Credit Card,49,Male,4000,168,0,4.71,0.0,8,Aug,4.2,0.0,-100.0,0.03
CAMP02938,2024-08-02 10:39:11.990398080,Paid Search,Low Value,Credit Card,23,Female,5000,746,0,19.58,0.0,8,Aug,14.92,0.0,-100.0,0.03
CAMP02939,2024-08-02 12:24:20.452090420,SMS,Mid Value,Personal Loan,43,Female,2000,433,0,1.55,0.0,8,Aug,21.65,0.0,-100.0,0.0
CAMP02940,2024-08-02 14:09:28.913782756,Email,Low Value,Investment Fund,28,Male,4000,984,0,1.87,0.0,8,Aug,24.6,0.0,-100.0,0.0
CAMP02941,2024-08-02 15:54:37.375475096,Email,Mid Value,Credit Card,25,Female,2000,484,1,1.06,381.78,8,Aug,24.2,0.21,35916.98,0.0
CAMP02942,2024-08-02 17:39:45.837167432,Paid Search,Low Value,Insurance,59,Female,5000,594,0,21.12,0.0,8,Aug,11.88,0.0,-100.0,0.04
CAMP02943,2024-08-02 19:24:54.298859772,Email,Churned,Investment Fund,60,Male,3000,483,0,1.4,0.0,8,Aug,16.1,0.0,-100.0,0.0
CAMP02944,2024-08-02 21:10:02.760552112,Paid Search,Mid Value,Credit Card,41,Female,1000,150,0,4.04,0.0,8,Aug,15.0,0.0,-100.0,0.03
CAMP02945,2024-08-02 22:55:11.222244448,Display,Mid Value,Insurance,27,Male,2000,59,0,2.35,0.0,8,Aug,2.95,0.0,-100.0,0.04
CAMP02946,2024-08-03 00:40:19.683936788,Email,High Value,Personal Loan,30,Male,3000,606,0,1.41,0.0,8,Aug,20.2,0.0,-100.0,0.0
CAMP02947,2024-08-03 02:25:28.145629128,Paid Social,Low Value,Insurance,52,Female,2000,114,0,8.71,0.0,8,Aug,5.7,0.0,-100.0,0.08
CAMP02948,2024-08-03 04:10:36.607321464,Paid Social,New Customer,Credit Card,47,Female,2000,128,0,9.51,0.0,8,Aug,6.4,0.0,-100.0,0.07
CAMP02949,2024-08-03 05:55:45.069013804,Paid Social,Churned,Savings Account,57,Female,2000,122,0,8.03,0.0,8,Aug,6.1,0.0,-100.0,0.07
CAMP02950,2024-08-03 07:40:53.530706140,SMS,Mid Value,Credit Card,47,Male,5000,1062,0,4.31,0.0,8,Aug,21.24,0.0,-100.0,0.0
CAMP02951,2024-08-03 09:26:01.992398480,Display,Churned,Savings Account,49,Male,4000,145,0,4.53,0.0,8,Aug,3.62,0.0,-100.0,0.03
CAMP02952,2024-08-03 11:11:10.454090820,Paid Search,High Value,Personal Loan,26,Female,2000,224,0,8.29,0.0,8,Aug,11.2,0.0,-100.0,0.04
CAMP02953,2024-08-03 12:56:18.915783156,Paid Search,Low Value,Personal Loan,31,Male,5000,644,0,20.48,0.0,8,Aug,12.88,0.0,-100.0,0.03
CAMP02954,2024-08-03 14:41:27.377475496,Paid Social,High Value,Investment Fund,39,Female,1000,88,0,4.53,0.0,8,Aug,8.8,0.0,-100.0,0.05
CAMP02955,2024-08-03 16:26:35.839167832,SMS,New Customer,Investment Fund,36,Female,4000,826,0,3.68,0.0,8,Aug,20.65,0.0,-100.0,0.0
CAMP02956,2024-08-03 18:11:44.300860172,Paid Search,Low Value,Savings Account,54,Female,5000,578,0,16.95,0.0,8,Aug,11.56,0.0,-100.0,0.03
CAMP02957,2024-08-03 19:56:52.762552512,Paid Search,Low Value,Savings Account,26,Female,1000,175,0,3.67,0.0,8,Aug,17.5,0.0,-100.0,0.02
CAMP02958,2024-08-03 21:42:01.224244848,Display,New Customer,Personal Loan,58,Male,4000,147,0,4.99,0.0,8,Aug,3.68,0.0,-100.0,0.03
CAMP02959,2024-08-03 23:27:09.685937188,Email,Mid Value,Insurance,61,Female,5000,1218,0,2.57,0.0,8,Aug,24.36,0.0,-100.0,0.0
CAMP02960,2024-08-04 01:12:18.147629528,Display,High Value,Savings Account,43,Male,1000,44,0,1.3,0.0,8,Aug,4.4,0.0,-100.0,0.03
CAMP02961,2024-08-04 02:57:26.609321864,Email,New Customer,Savings Account,43,Male,5000,1293,0,2.16,0.0,8,Aug,25.86,0.0,-100.0,0.0
CAMP02962,2024-08-04 04:42:35.071014204,Paid Social,Mid Value,Insurance,43,Male,1000,89,0,4.46,0.0,8,Aug,8.9,0.0,-100.0,0.05
CAMP02963,2024-08-04 06:27:43.532706540,Paid Social,High Value,Investment Fund,36,Male,2000,115,0,9.0,0.0,8,Aug,5.75,0.0,-100.0,0.08
CAMP02964,2024-08-04 08:12:51.994398880,SMS,Low Value,Investment Fund,38,Male,2000,364,0,1.39,0.0,8,Aug,18.2,0.0,-100.0,0.0
CAMP02965,2024-08-04 09:58:00.456091220,Display,Low Value,Savings Account,49,Male,4000,127,0,4.86,0.0,8,Aug,3.18,0.0,-100.0,0.04
CAMP02966,2024-08-04 11:43:08.917783556,Paid Search,High Value,Investment Fund,43,Female,1000,192,0,3.51,0.0,8,Aug,19.2,0.0,-100.0,0.02
CAMP02967,2024-08-04 13:28:17.379475896,Paid Search,Mid Value,Investment Fund,42,Male,2000,256,0,8.29,0.0,8,Aug,12.8,0.0,-100.0,0.03
CAMP02968,2024-08-04 15:13:25.841168232,Paid Search,High Value,Investment Fund,63,Female,4000,571,0,13.15,0.0,8,Aug,14.27,0.0,-100.0,0.02
CAMP02969,2024-08-04 16:58:34.302860572,SMS,Low Value,Personal Loan,38,Male,3000,441,0,2.15,0.0,8,Aug,14.7,0.0,-100.0,0.0
CAMP02970,2024-08-04 18:43:42.764552912,Paid Social,New Customer,Credit Card,26,Female,2000,124,0,7.4,0.0,8,Aug,6.2,0.0,-100.0,0.06
CAMP02971,2024-08-04 20:28:51.226245248,Paid Social,Churned,Savings Account,39,Female,2000,169,0,7.3,0.0,8,Aug,8.45,0.0,-100.0,0.04
CAMP02972,2024-08-04 22:13:59.687937588,Email,Low Value,Savings Account,38,Male,5000,1095,0,2.58,0.0,8,Aug,21.9,0.0,-100.0,0.0
CAMP02973,2024-08-04 23:59:08.149629928,Display,Mid Value,Personal Loan,25,Female,3000,110,0,4.0,0.0,8,Aug,3.67,0.0,-100.0,0.04
CAMP02974,2024-08-05 01:44:16.611322264,Paid Search,Churned,Credit Card,28,Female,1000,112,0,3.81,0.0,8,Aug,11.2,0.0,-100.0,0.03
CAMP02975,2024-08-05 03:29:25.073014604,Paid Social,Low Value,Credit Card,46,Male,4000,365,0,15.34,0.0,8,Aug,9.12,0.0,-100.0,0.04
CAMP02976,2024-08-05 05:14:33.534706940,Email,Mid Value,Personal Loan,58,Male,3000,464,0,1.43,0.0,8,Aug,15.47,0.0,-100.0,0.0
CAMP02977,2024-08-05 06:59:41.996399280,Display,Churned,Insurance,61,Male,1000,38,0,1.15,0.0,8,Aug,3.8,0.0,-100.0,0.03
CAMP02978,2024-08-05 08:44:50.458091620,Email,New Customer,Insurance,61,Male,2000,474,0,0.99,0.0,8,Aug,23.7,0.0,-100.0,0.0
CAMP02979,2024-08-05 10:29:58.919783956,Paid Search,New Customer,Credit Card,64,Male,4000,575,0,14.84,0.0,8,Aug,14.37,0.0,-100.0,0.03
CAMP02980,2024-08-05 12:15:07.381476296,SMS,New Customer,Insurance,30,Male,4000,558,0,3.36,0.0,8,Aug,13.95,0.0,-100.0,0.01
CAMP02981,2024-08-05 14:00:15.843168632,Paid Social,Mid Value,Insurance,40,Male,3000,280,0,11.99,0.0,8,Aug,9.33,0.0,-100.0,0.04
CAMP02982,2024-08-05 15:45:24.304860972,Email,Mid Value,Insurance,30,Male,5000,983,0,2.62,0.0,8,Aug,19.66,0.0,-100.0,0.0
CAMP02983,2024-08-05 17:30:32.766553312,Paid Search,Low Value,Credit Card,44,Female,1000,117,0,3.85,0.0,8,Aug,11.7,0.0,-100.0,0.03
CAMP02984,2024-08-05 19:15:41.228245648,Display,Mid Value,Insurance,52,Male,3000,123,0,3.11,0.0,8,Aug,4.1,0.0,-100.0,0.03
CAMP02985,2024-08-05 21:00:49.689937988,Paid Social,Low Value,Savings Account,53,Female,5000,284,0,23.64,0.0,8,Aug,5.68,0.0,-100.0,0.08
CAMP02986,2024-08-05 22:45:58.151630328,SMS,New Customer,Credit Card,52,Male,5000,804,0,3.61,0.0,8,Aug,16.08,0.0,-100.0,0.0
CAMP02987,2024-08-06 00:31:06.613322664,Email,New Customer,Personal Loan,38,Male,5000,1265,0,2.46,0.0,8,Aug,25.3,0.0,-100.0,0.0
CAMP02988,2024-08-06 02:16:15.075015004,Paid Social,Low Value,Insurance,60,Male,4000,399,0,19.06,0.0,8,Aug,9.98,0.0,-100.0,0.05
CAMP02989,2024-08-06 04:01:23.536707340,Paid Search,New Customer,Investment Fund,43,Male,1000,158,0,3.51,0.0,8,Aug,15.8,0.0,-100.0,0.02
CAMP02990,2024-08-06 05:46:31.998399680,Display,New Customer,Credit Card,56,Female,1000,33,0,1.03,0.0,8,Aug,3.3,0.0,-100.0,0.03
CAMP02991,2024-08-06 07:31:40.460092020,Email,Low Value,Personal Loan,51,Female,3000,549,0,1.5,0.0,8,Aug,18.3,0.0,-100.0,0.0
CAMP02992,2024-08-06 09:16:48.921784356,Display,Mid Value,Savings Account,61,Male,2000,84,0,2.2,0.0,8,Aug,4.2,0.0,-100.0,0.03
CAMP02993,2024-08-06 11:01:57.383476696,Paid Search,Mid Value,Personal Loan,58,Female,3000,424,0,11.68,0.0,8,Aug,14.13,0.0,-100.0,0.03
CAMP02994,2024-08-06 12:47:05.845169036,Paid Social,Mid Value,Insurance,47,Male,1000,64,0,4.6,0.0,8,Aug,6.4,0.0,-100.0,0.07
CAMP02995,2024-08-06 14:32:14.306861372,Email,High Value,Investment Fund,27,Female,4000,1031,0,2.01,0.0,8,Aug,25.78,0.0,-100.0,0.0
CAMP02996,2024-08-06 16:17:22.768553712,Display,Mid Value,Insurance,55,Male,3000,98,0,3.76,0.0,8,Aug,3.27,0.0,-100.0,0.04
CAMP02997,2024-08-06 18:02:31.230246048,Email,Mid Value,Personal Loan,53,Female,2000,392,0,1.05,0.0,8,Aug,19.6,0.0,-100.0,0.0
CAMP02998,2024-08-06 19:47:39.691938388,Paid Social,Low Value,Credit Card,46,Female,3000,176,0,13.81,0.0,8,Aug,5.87,0.0,-100.0,0.08
CAMP02999,2024-08-06 21:32:48.153630728,Email,Churned,Investment Fund,34,Female,5000,1232,1,2.64,606.96,8,Aug,24.64,0.08,22890.91,0.0
CAMP03000,2024-08-06 23:17:56.615323064,Display,High Value,Investment Fund,59,Male,2000,69,0,2.74,0.0,8,Aug,3.45,0.0,-100.0,0.04
CAMP03001,2024-08-07 01:03:05.077015404,Paid Search,New Customer,Personal Loan,59,Female,5000,629,1,18.75,682.08,8,Aug,12.58,0.16,3537.76,0.03
CAMP03002,2024-08-07 02:48:13.538707740,Display,Low Value,Insurance,23,Male,4000,141,0,4.15,0.0,8,Aug,3.52,0.0,-100.0,0.03
CAMP03003,2024-08-07 04:33:22.000400080,Email,High Value,Personal Loan,26,Female,1000,269,0,0.48,0.0,8,Aug,26.9,0.0,-100.0,0.0
CAMP03004,2024-08-07 06:18:30.462092420,Paid Search,Churned,Investment Fund,32,Male,3000,454,0,12.56,0.0,8,Aug,15.13,0.0,-100.0,0.03
CAMP03005,2024-08-07 08:03:38.923784756,Paid Search,Low Value,Personal Loan,32,Male,3000,357,1,10.15,751.71,8,Aug,11.9,0.28,7306.01,0.03
CAMP03006,2024-08-07 09:48:47.385477096,Display,Mid Value,Investment Fund,45,Male,5000,232,0,6.42,0.0,8,Aug,4.64,0.0,-100.0,0.03
CAMP03007,2024-08-07 11:33:55.847169436,SMS,New Customer,Insurance,35,Female,5000,742,0,4.04,0.0,8,Aug,14.84,0.0,-100.0,0.01
CAMP03008,2024-08-07 13:19:04.308861772,Email,Mid Value,Credit Card,51,Female,1000,208,0,0.56,0.0,8,Aug,20.8,0.0,-100.0,0.0
CAMP03009,2024-08-07 15:04:12.770554112,Paid Search,Low Value,Credit Card,61,Male,3000,468,0,12.19,0.0,8,Aug,15.6,0.0,-100.0,0.03
CAMP03010,2024-08-07 16:49:21.232246448,Email,High Value,Personal Loan,56,Male,1000,231,0,0.52,0.0,8,Aug,23.1,0.0,-100.0,0.0
CAMP03011,2024-08-07 18:34:29.693938788,Paid Social,New Customer,Investment Fund,42,Male,5000,296,0,23.44,0.0,8,Aug,5.92,0.0,-100.0,0.08
CAMP03012,2024-08-07 20:19:38.155631128,Email,Low Value,Credit Card,26,Female,5000,1322,0,2.81,0.0,8,Aug,26.44,0.0,-100.0,0.0
CAMP03013,2024-08-07 22:04:46.617323464,Paid Social,Low Value,Investment Fund,59,Female,2000,158,0,8.11,0.0,8,Aug,7.9,0.0,-100.0,0.05
CAMP03014,2024-08-07 23:49:55.079015804,Paid Social,Mid Value,Insurance,23,Female,5000,517,1,23.7,761.67,8,Aug,10.34,0.19,3113.8,0.05
CAMP03015,2024-08-08 01:35:03.540708140,Paid Search,Low Value,Personal Loan,61,Female,5000,847,0,16.46,0.0,8,Aug,16.94,0.0,-100.0,0.02
CAMP03016,2024-08-08 03:20:12.002400480,Paid Social,New Customer,Investment Fund,58,Female,1000,103,0,4.53,0.0,8,Aug,10.3,0.0,-100.0,0.04
CAMP03017,2024-08-08 05:05:20.464092820,Paid Search,Low Value,Personal Loan,55,Male,2000,291,0,7.23,0.0,8,Aug,14.55,0.0,-100.0,0.02
CAMP03018,2024-08-08 06:50:28.925785156,Paid Social,Low Value,Investment Fund,32,Male,2000,125,0,8.37,0.0,8,Aug,6.25,0.0,-100.0,0.07
CAMP03019,2024-08-08 08:35:37.387477496,Email,Low Value,Investment Fund,57,Male,3000,750,0,1.65,0.0,8,Aug,25.0,0.0,-100.0,0.0
CAMP03020,2024-08-08 10:20:45.849169836,Display,New Customer,Insurance,32,Male,4000,186,0,5.0,0.0,8,Aug,4.65,0.0,-100.0,0.03
CAMP03021,2024-08-08 12:05:54.310862172,Email,Low Value,Personal Loan,30,Female,3000,799,0,1.48,0.0,8,Aug,26.63,0.0,-100.0,0.0
CAMP03022,2024-08-08 13:51:02.772554512,Paid Social,New Customer,Savings Account,27,Female,3000,211,0,11.33,0.0,8,Aug,7.03,0.0,-100.0,0.05
CAMP03023,2024-08-08 15:36:11.234246848,Paid Search,New Customer,Investment Fund,55,Male,3000,452,0,12.9,0.0,8,Aug,15.07,0.0,-100.0,0.03
CAMP03024,2024-08-08 17:21:19.695939188,Paid Social,Low Value,Investment Fund,58,Female,2000,194,0,7.98,0.0,8,Aug,9.7,0.0,-100.0,0.04
CAMP03025,2024-08-08 19:06:28.157631528,Email,Mid Value,Credit Card,53,Male,1000,268,0,0.44,0.0,8,Aug,26.8,0.0,-100.0,0.0
CAMP03026,2024-08-08 20:51:36.619323864,Paid Social,Low Value,Personal Loan,33,Female,5000,286,0,21.4,0.0,8,Aug,5.72,0.0,-100.0,0.07
CAMP03027,2024-08-08 22:36:45.081016204,SMS,New Customer,Savings Account,53,Female,2000,396,0,1.56,0.0,8,Aug,19.8,0.0,-100.0,0.0
CAMP03028,2024-08-09 00:21:53.542708540,Paid Search,Mid Value,Insurance,38,Male,5000,795,0,19.52,0.0,8,Aug,15.9,0.0,-100.0,0.02
CAMP03029,2024-08-09 02:07:02.004400880,Paid Search,Low Value,Savings Account,25,Male,5000,562,0,17.48,0.0,8,Aug,11.24,0.0,-100.0,0.03
CAMP03030,2024-08-09 03:52:10.466093220,Paid Search,New Customer,Insurance,63,Male,4000,754,0,14.65,0.0,8,Aug,18.85,0.0,-100.0,0.02
CAMP03031,2024-08-09 05:37:18.927785556,Email,Mid Value,Savings Account,54,Female,3000,638,1,1.71,458.12,8,Aug,21.27,0.16,26690.64,0.0
CAMP03032,2024-08-09 07:22:27.389477896,Paid Social,Low Value,Savings Account,64,Female,4000,353,0,19.0,0.0,8,Aug,8.82,0.0,-100.0,0.05
CAMP03033,2024-08-09 09:07:35.851170236,Display,Mid Value,Personal Loan,64,Female,3000,147,0,3.99,0.0,8,Aug,4.9,0.0,-100.0,0.03
CAMP03034,2024-08-09 10:52:44.312862572,Email,High Value,Credit Card,30,Male,2000,342,0,1.08,0.0,8,Aug,17.1,0.0,-100.0,0.0
